,image,x,y,w,h,label
6200,car1317.jpg,102.0,124.0,37.0,33.0,15
6201,car1318.jpg,100.0,124.0,38.0,33.0,15
6202,car1319.jpg,99.0,124.0,38.0,33.0,15
6203,car1320.jpg,97.0,124.0,39.0,33.0,15
6204,car1321.jpg,96.0,124.0,39.0,34.0,15
6205,car1322.jpg,94.0,124.0,39.0,34.0,15
6206,car1323.jpg,92.0,124.0,39.0,34.0,15
6207,car1324.jpg,91.0,124.0,39.0,34.0,15
6208,car1325.jpg,89.0,124.0,39.0,34.0,15
6209,car1326.jpg,88.0,124.0,39.0,34.0,15
6210,car1327.jpg,86.0,124.0,39.0,34.0,15
6211,car1328.jpg,85.0,124.0,39.0,34.0,15
6212,car1329.jpg,83.0,124.0,39.0,34.0,15
6213,car1330.jpg,82.0,124.0,39.0,34.0,15
6214,car1331.jpg,81.0,124.0,39.0,34.0,15
6215,car1332.jpg,80.0,124.0,39.0,34.0,15
6216,car1333.jpg,79.0,124.0,39.0,34.0,15
6217,car1334.jpg,78.0,124.0,39.0,34.0,15
6218,car1335.jpg,77.0,124.0,39.0,34.0,15
6219,car1336.jpg,76.0,124.0,39.0,34.0,15
6220,car1337.jpg,75.0,125.0,39.0,34.0,15
6221,car1338.jpg,73.0,124.0,40.0,36.0,15
6222,car1339.jpg,71.0,124.0,42.0,38.0,15
6223,car1340.jpg,69.0,124.0,43.0,40.0,15
6224,car1341.jpg,67.0,124.0,45.0,42.0,15
6225,dog-toy0945.jpg,139.0,113.0,52.0,73.0,16
6226,dog-toy0946.jpg,139.0,114.0,52.0,73.0,16
6227,dog-toy0947.jpg,139.0,115.0,52.0,73.0,16
6228,dog-toy0948.jpg,139.0,116.0,52.0,73.0,16
6229,dog-toy0949.jpg,139.0,117.0,52.0,73.0,16
6230,dog-toy0950.jpg,139.0,118.0,52.0,73.0,16
6231,dog-toy0951.jpg,138.0,117.0,52.0,73.0,16
6232,dog-toy0952.jpg,138.0,117.0,52.0,73.0,16
6233,dog-toy0953.jpg,138.0,117.0,52.0,73.0,16
6234,dog-toy0954.jpg,138.0,117.0,52.0,73.0,16
6235,dog-toy0955.jpg,138.0,116.0,52.0,73.0,16
6236,dog-toy0956.jpg,137.0,116.0,52.0,73.0,16
6237,dog-toy0957.jpg,137.0,116.0,52.0,73.0,16
6238,dog-toy0958.jpg,137.0,116.0,52.0,73.0,16
6239,dog-toy0959.jpg,137.0,115.0,52.0,73.0,16
6240,dog-toy0960.jpg,137.0,115.0,52.0,73.0,16
6241,dog-toy0961.jpg,136.0,115.0,52.0,73.0,16
6242,dog-toy0962.jpg,136.0,115.0,52.0,73.0,16
6243,dog-toy0963.jpg,136.0,114.0,52.0,73.0,16
6244,dog-toy0964.jpg,136.0,114.0,52.0,73.0,16
6245,dog-toy0965.jpg,136.0,114.0,52.0,73.0,16
6246,dog-toy0966.jpg,135.0,114.0,52.0,73.0,16
6247,dog-toy0967.jpg,135.0,113.0,52.0,73.0,16
6248,dog-toy0968.jpg,135.0,113.0,52.0,73.0,16
6249,dog-toy0969.jpg,135.0,113.0,52.0,73.0,16
6250,dog-toy0970.jpg,135.0,113.0,52.0,73.0,16
6251,dog-toy0971.jpg,136.0,112.0,52.0,73.0,16
6252,dog-toy0972.jpg,137.0,112.0,52.0,73.0,16
6253,dog-toy0973.jpg,138.0,112.0,52.0,73.0,16
6254,dog-toy0974.jpg,139.0,111.0,52.0,73.0,16
6255,dog-toy0975.jpg,140.0,111.0,52.0,73.0,16
6256,dog-toy0976.jpg,141.0,111.0,52.0,73.0,16
6257,dog-toy0977.jpg,142.0,111.0,52.0,73.0,16
6258,dog-toy0978.jpg,143.0,110.0,52.0,73.0,16
6259,dog-toy0979.jpg,144.0,110.0,52.0,73.0,16
6260,dog-toy0980.jpg,145.0,110.0,52.0,73.0,16
6261,dog-toy0981.jpg,146.0,110.0,52.0,73.0,16
6262,dog-toy0982.jpg,147.0,109.0,52.0,73.0,16
6263,dog-toy0983.jpg,148.0,109.0,52.0,73.0,16
6264,dog-toy0984.jpg,149.0,109.0,52.0,73.0,16
6265,dog-toy0985.jpg,151.0,109.0,52.0,73.0,16
6266,dog-toy0986.jpg,152.0,108.0,53.0,74.0,16
6267,dog-toy0987.jpg,154.0,108.0,53.0,75.0,16
6268,dog-toy0988.jpg,156.0,108.0,54.0,76.0,16
6269,dog-toy0989.jpg,157.0,108.0,55.0,77.0,16
6270,dog-toy0990.jpg,159.0,107.0,55.0,78.0,16
6271,dog-toy0991.jpg,161.0,107.0,56.0,79.0,16
6272,dog-toy0992.jpg,162.0,107.0,57.0,80.0,16
6273,dog-toy0993.jpg,164.0,107.0,57.0,81.0,16
6274,dog-toy0994.jpg,166.0,107.0,58.0,82.0,16
6275,dog-toy0995.jpg,167.0,106.0,58.0,82.0,16
6276,dog-toy0996.jpg,168.0,105.0,58.0,82.0,16
6277,dog-toy0997.jpg,170.0,104.0,58.0,82.0,16
6278,dog-toy0998.jpg,171.0,103.0,58.0,82.0,16
6279,dog-toy0999.jpg,173.0,102.0,58.0,82.0,16
6280,dog-toy1000.jpg,174.0,101.0,58.0,82.0,16
6281,dog-toy1001.jpg,176.0,100.0,58.0,82.0,16
6282,dog-toy1002.jpg,177.0,99.0,58.0,82.0,16
6283,dog-toy1003.jpg,179.0,99.0,58.0,82.0,16
6284,dog-toy1004.jpg,179.0,99.0,58.0,82.0,16
6285,dog-toy1005.jpg,179.0,99.0,58.0,82.0,16
6286,dog-toy1006.jpg,180.0,99.0,58.0,82.0,16
6287,dog-toy1007.jpg,180.0,99.0,58.0,82.0,16
6288,dog-toy1008.jpg,180.0,99.0,58.0,82.0,16
6289,dog-toy1009.jpg,181.0,100.0,58.0,82.0,16
6290,dog-toy1010.jpg,181.0,100.0,58.0,82.0,16
6291,dog-toy1011.jpg,181.0,100.0,58.0,82.0,16
6292,dog-toy1012.jpg,182.0,100.0,58.0,82.0,16
6293,dog-toy1013.jpg,182.0,100.0,58.0,82.0,16
6294,dog-toy1014.jpg,182.0,100.0,58.0,82.0,16
6295,dog-toy1015.jpg,183.0,101.0,58.0,82.0,16
6296,dog-toy1016.jpg,182.0,100.0,58.0,82.0,16
6297,dog-toy1017.jpg,181.0,100.0,58.0,82.0,16
6298,dog-toy1018.jpg,180.0,100.0,58.0,82.0,16
6299,dog-toy1019.jpg,179.0,100.0,58.0,82.0,16
6300,dog-toy1020.jpg,178.0,100.0,58.0,82.0,16
6301,dog-toy1021.jpg,177.0,100.0,58.0,82.0,16
6302,dog-toy1022.jpg,177.0,100.0,58.0,82.0,16
6303,dog-toy1023.jpg,176.0,99.0,58.0,82.0,16
6304,dog-toy1024.jpg,175.0,99.0,58.0,82.0,16
6305,dog-toy1025.jpg,174.0,99.0,58.0,82.0,16
6306,dog-toy1026.jpg,173.0,99.0,58.0,82.0,16
6307,dog-toy1027.jpg,172.0,99.0,58.0,82.0,16
6308,dog-toy1028.jpg,171.0,99.0,58.0,82.0,16
6309,dog-toy1029.jpg,171.0,99.0,58.0,82.0,16
6310,dog-toy1030.jpg,170.0,99.0,58.0,82.0,16
6311,dog-toy1031.jpg,169.0,99.0,58.0,82.0,16
6312,dog-toy1032.jpg,169.0,99.0,58.0,82.0,16
6313,dog-toy1033.jpg,168.0,99.0,58.0,82.0,16
6314,dog-toy1034.jpg,167.0,99.0,58.0,82.0,16
6315,dog-toy1035.jpg,167.0,100.0,58.0,82.0,16
6316,dog-toy1036.jpg,166.0,100.0,58.0,82.0,16
6317,dog-toy1037.jpg,165.0,100.0,58.0,82.0,16
6318,dog-toy1038.jpg,165.0,100.0,58.0,82.0,16
6319,dog-toy1039.jpg,164.0,100.0,58.0,82.0,16
6320,dog-toy1040.jpg,164.0,101.0,58.0,82.0,16
6321,dog-toy1041.jpg,163.0,101.0,58.0,82.0,16
6322,dog-toy1042.jpg,163.0,101.0,58.0,82.0,16
6323,dog-toy1043.jpg,162.0,101.0,58.0,82.0,16
6324,dog-toy1044.jpg,162.0,101.0,58.0,82.0,16
6325,dog-toy1045.jpg,162.0,101.0,58.0,82.0,16
6326,dog-toy1046.jpg,161.0,101.0,58.0,82.0,16
6327,dog-toy1047.jpg,161.0,102.0,58.0,82.0,16
6328,dog-toy1048.jpg,160.0,102.0,58.0,82.0,16
6329,dog-toy1049.jpg,160.0,102.0,58.0,82.0,16
6330,dog-toy1050.jpg,160.0,102.0,58.0,82.0,16
6331,dog-toy1051.jpg,159.0,102.0,58.0,82.0,16
6332,dog-toy1052.jpg,159.0,102.0,58.0,82.0,16
6333,dog-toy1053.jpg,159.0,103.0,58.0,82.0,16
6334,dog-toy1054.jpg,159.0,102.0,58.0,82.0,16
6335,dog-toy1055.jpg,159.0,101.0,58.0,82.0,16
6336,dog-toy1056.jpg,159.0,101.0,58.0,82.0,16
6337,dog-toy1057.jpg,159.0,100.0,58.0,82.0,16
6338,dog-toy1058.jpg,159.0,100.0,58.0,82.0,16
6339,dog-toy1059.jpg,159.0,99.0,58.0,82.0,16
6340,dog-toy1060.jpg,159.0,98.0,58.0,82.0,16
6341,dog-toy1061.jpg,159.0,98.0,58.0,82.0,16
6342,dog-toy1062.jpg,159.0,97.0,58.0,82.0,16
6343,dog-toy1063.jpg,159.0,97.0,58.0,82.0,16
6344,dog-toy1064.jpg,159.0,96.0,58.0,82.0,16
6345,dog-toy1065.jpg,159.0,95.0,58.0,82.0,16
6346,dog-toy1066.jpg,159.0,95.0,58.0,82.0,16
6347,dog-toy1067.jpg,159.0,94.0,58.0,82.0,16
6348,dog-toy1068.jpg,159.0,94.0,58.0,82.0,16
6349,dog-toy1069.jpg,159.0,93.0,58.0,82.0,16
6350,dog-toy1070.jpg,159.0,92.0,58.0,82.0,16
6351,dog-toy1071.jpg,159.0,92.0,58.0,82.0,16
6352,dog-toy1072.jpg,159.0,91.0,58.0,82.0,16
6353,dog-toy1073.jpg,159.0,91.0,58.0,82.0,16
6354,dog-toy1074.jpg,159.0,90.0,58.0,82.0,16
6355,dog-toy1075.jpg,159.0,90.0,58.0,82.0,16
6356,dog-toy1076.jpg,159.0,89.0,58.0,82.0,16
6357,dog-toy1077.jpg,159.0,88.0,58.0,82.0,16
6358,dog-toy1078.jpg,159.0,88.0,58.0,82.0,16
6359,dog-toy1079.jpg,160.0,87.0,58.0,82.0,16
6360,dog-toy1080.jpg,160.0,86.0,58.0,82.0,16
6361,dog-toy1081.jpg,160.0,86.0,58.0,82.0,16
6362,dog-toy1082.jpg,161.0,85.0,58.0,82.0,16
6363,dog-toy1083.jpg,161.0,84.0,58.0,82.0,16
6364,dog-toy1084.jpg,161.0,84.0,58.0,82.0,16
6365,dog-toy1085.jpg,161.0,83.0,58.0,82.0,16
6366,dog-toy1086.jpg,162.0,82.0,58.0,82.0,16
6367,dog-toy1087.jpg,162.0,82.0,58.0,82.0,16
6368,dog-toy1088.jpg,162.0,81.0,58.0,82.0,16
6369,dog-toy1089.jpg,163.0,81.0,58.0,82.0,16
6370,dog-toy1090.jpg,163.0,80.0,58.0,82.0,16
6371,dog-toy1091.jpg,163.0,80.0,58.0,82.0,16
6372,dog-toy1092.jpg,163.0,80.0,58.0,82.0,16
6373,dog-toy1093.jpg,163.0,79.0,58.0,82.0,16
6374,dog-toy1094.jpg,163.0,79.0,58.0,82.0,16
6375,dog-toy1095.jpg,163.0,79.0,58.0,82.0,16
6376,dog-toy1096.jpg,163.0,79.0,58.0,82.0,16
6377,dog-toy1097.jpg,163.0,78.0,58.0,82.0,16
6378,dog-toy1098.jpg,163.0,78.0,58.0,82.0,16
6379,dog-toy1099.jpg,163.0,78.0,58.0,82.0,16
6380,dog-toy1100.jpg,163.0,78.0,58.0,82.0,16
6381,dog-toy1101.jpg,163.0,77.0,58.0,82.0,16
6382,dog-toy1102.jpg,163.0,77.0,58.0,82.0,16
6383,dog-toy1103.jpg,163.0,77.0,58.0,82.0,16
6384,dog-toy1104.jpg,163.0,77.0,58.0,82.0,16
6385,dog-toy1105.jpg,163.0,76.0,58.0,82.0,16
6386,dog-toy1106.jpg,163.0,76.0,58.0,82.0,16
6387,dog-toy1107.jpg,163.0,76.0,58.0,82.0,16
6388,dog-toy1108.jpg,164.0,76.0,58.0,82.0,16
6389,dog-toy1109.jpg,163.0,76.0,58.0,82.0,16
6390,dog-toy1110.jpg,163.0,77.0,58.0,82.0,16
6391,dog-toy1111.jpg,163.0,77.0,58.0,82.0,16
6392,dog-toy1112.jpg,163.0,78.0,58.0,82.0,16
6393,dog-toy1113.jpg,163.0,79.0,58.0,82.0,16
6394,dog-toy1114.jpg,163.0,79.0,58.0,82.0,16
6395,dog-toy1115.jpg,162.0,80.0,58.0,82.0,16
6396,dog-toy1116.jpg,162.0,80.0,58.0,82.0,16
6397,dog-toy1117.jpg,162.0,81.0,58.0,82.0,16
6398,dog-toy1118.jpg,162.0,82.0,58.0,82.0,16
6399,dog-toy1119.jpg,162.0,82.0,58.0,82.0,16
6400,dog-toy1120.jpg,162.0,83.0,58.0,82.0,16
6401,dog-toy1121.jpg,162.0,83.0,58.0,82.0,16
6402,dog-toy1122.jpg,161.0,84.0,58.0,82.0,16
6403,dog-toy1123.jpg,161.0,85.0,58.0,82.0,16
6404,dog-toy1124.jpg,161.0,85.0,58.0,82.0,16
6405,dog-toy1125.jpg,161.0,86.0,58.0,82.0,16
6406,dog-toy1126.jpg,161.0,86.0,58.0,82.0,16
6407,dog-toy1127.jpg,161.0,87.0,58.0,82.0,16
6408,dog-toy1128.jpg,161.0,88.0,58.0,82.0,16
6409,dog-toy1129.jpg,161.0,88.0,58.0,82.0,16
6410,dog-toy1130.jpg,161.0,89.0,58.0,82.0,16
6411,dog-toy1131.jpg,161.0,90.0,58.0,82.0,16
6412,dog-toy1132.jpg,161.0,91.0,58.0,82.0,16
6413,dog-toy1133.jpg,161.0,92.0,58.0,82.0,16
6414,dog-toy1134.jpg,161.0,93.0,58.0,82.0,16
6415,dog-toy1135.jpg,161.0,94.0,58.0,82.0,16
6416,dog-toy1136.jpg,162.0,94.0,58.0,82.0,16
6417,dog-toy1137.jpg,162.0,95.0,58.0,82.0,16
6418,dog-toy1138.jpg,162.0,96.0,58.0,82.0,16
6419,dog-toy1139.jpg,162.0,97.0,58.0,82.0,16
6420,dog-toy1140.jpg,162.0,98.0,58.0,82.0,16
6421,dog-toy1141.jpg,162.0,99.0,58.0,82.0,16
6422,dog-toy1142.jpg,162.0,100.0,58.0,82.0,16
6423,dog-toy1143.jpg,163.0,101.0,58.0,82.0,16
6424,dog-toy1144.jpg,162.0,101.0,58.0,82.0,16
6425,dog-toy1145.jpg,162.0,102.0,58.0,82.0,16
6426,dog-toy1146.jpg,162.0,103.0,58.0,82.0,16
6427,dog-toy1147.jpg,162.0,104.0,58.0,82.0,16
6428,dog-toy1148.jpg,162.0,105.0,58.0,82.0,16
6429,dog-toy1149.jpg,162.0,105.0,58.0,82.0,16
6430,dog-toy1150.jpg,162.0,106.0,58.0,82.0,16
6431,dog-toy1151.jpg,162.0,107.0,58.0,82.0,16
6432,dog-toy1152.jpg,162.0,108.0,58.0,82.0,16
6433,dog-toy1153.jpg,162.0,109.0,58.0,82.0,16
6434,dog-toy1154.jpg,162.0,109.0,58.0,82.0,16
6435,dog-toy1155.jpg,162.0,110.0,58.0,82.0,16
6436,dog-toy1156.jpg,162.0,111.0,58.0,82.0,16
6437,dog-toy1157.jpg,162.0,112.0,58.0,82.0,16
6438,dog-toy1158.jpg,162.0,113.0,58.0,82.0,16
6439,dog-toy1159.jpg,161.0,114.0,58.0,82.0,16
6440,dog-toy1160.jpg,161.0,115.0,58.0,82.0,16
6441,dog-toy1161.jpg,161.0,116.0,58.0,82.0,16
6442,dog-toy1162.jpg,161.0,117.0,58.0,82.0,16
6443,dog-toy1163.jpg,161.0,118.0,58.0,82.0,16
6444,dog-toy1164.jpg,161.0,119.0,58.0,82.0,16
6445,dog-toy1165.jpg,161.0,120.0,58.0,82.0,16
6446,dog-toy1166.jpg,161.0,121.0,58.0,82.0,16
6447,dog-toy1167.jpg,161.0,122.0,58.0,82.0,16
6448,dog-toy1168.jpg,161.0,123.0,58.0,82.0,16
6449,dog-toy1169.jpg,161.0,124.0,58.0,82.0,16
6450,dog-toy1170.jpg,161.0,126.0,58.0,82.0,16
6451,dog-toy1171.jpg,161.0,126.0,58.0,82.0,16
6452,dog-toy1172.jpg,161.0,126.0,58.0,82.0,16
6453,dog-toy1173.jpg,161.0,126.0,58.0,82.0,16
6454,dog-toy1174.jpg,161.0,127.0,58.0,82.0,16
6455,dog-toy1175.jpg,161.0,127.0,58.0,82.0,16
6456,dog-toy1176.jpg,161.0,127.0,58.0,82.0,16
6457,dog-toy1177.jpg,161.0,128.0,58.0,82.0,16
6458,dog-toy1178.jpg,161.0,128.0,58.0,82.0,16
6459,dog-toy1179.jpg,161.0,128.0,58.0,82.0,16
6460,dog-toy1180.jpg,161.0,129.0,58.0,82.0,16
6461,dog-toy1181.jpg,161.0,127.0,58.0,82.0,16
6462,dog-toy1182.jpg,161.0,126.0,58.0,82.0,16
6463,dog-toy1183.jpg,161.0,125.0,58.0,82.0,16
6464,dog-toy1184.jpg,161.0,124.0,58.0,82.0,16
6465,dog-toy1185.jpg,161.0,123.0,58.0,82.0,16
6466,dog-toy1186.jpg,161.0,122.0,58.0,82.0,16
6467,dog-toy1187.jpg,161.0,121.0,58.0,82.0,16
6468,dog-toy1188.jpg,161.0,120.0,58.0,82.0,16
6469,dog-toy1189.jpg,161.0,119.0,58.0,82.0,16
6470,dog-toy1190.jpg,161.0,118.0,58.0,82.0,16
6471,dog-toy1191.jpg,161.0,117.0,58.0,82.0,16
6472,dog-toy1192.jpg,161.0,116.0,58.0,82.0,16
6473,dog-toy1193.jpg,161.0,115.0,58.0,82.0,16
6474,dog-toy1194.jpg,161.0,114.0,58.0,82.0,16
6475,dog-toy1195.jpg,161.0,113.0,58.0,82.0,16
6476,dog-toy1196.jpg,161.0,112.0,58.0,82.0,16
6477,dog-toy1197.jpg,160.0,111.0,58.0,82.0,16
6478,dog-toy1198.jpg,160.0,110.0,58.0,82.0,16
6479,dog-toy1199.jpg,160.0,109.0,58.0,82.0,16
6480,dog-toy1200.jpg,160.0,108.0,58.0,82.0,16
6481,dog-toy1201.jpg,160.0,107.0,58.0,82.0,16
6482,dog-toy1202.jpg,160.0,107.0,58.0,82.0,16
6483,dog-toy1203.jpg,160.0,106.0,58.0,82.0,16
6484,dog-toy1204.jpg,160.0,105.0,58.0,82.0,16
6485,dog-toy1205.jpg,160.0,104.0,58.0,82.0,16
6486,dog-toy1206.jpg,160.0,103.0,58.0,82.0,16
6487,dog-toy1207.jpg,160.0,103.0,58.0,82.0,16
6488,dog-toy1208.jpg,160.0,102.0,58.0,82.0,16
6489,dog-toy1209.jpg,160.0,101.0,58.0,82.0,16
6490,dog-toy1210.jpg,160.0,100.0,58.0,82.0,16
6491,dog-toy1211.jpg,160.0,99.0,58.0,82.0,16
6492,dog-toy1212.jpg,160.0,99.0,58.0,82.0,16
6493,dog-toy1213.jpg,160.0,98.0,58.0,82.0,16
6494,dog-toy1214.jpg,161.0,98.0,58.0,82.0,16
6495,dog-toy1215.jpg,161.0,97.0,58.0,82.0,16
6496,dog-toy1216.jpg,162.0,97.0,58.0,82.0,16
6497,dog-toy1217.jpg,162.0,97.0,58.0,82.0,16
6498,dog-toy1218.jpg,163.0,96.0,58.0,82.0,16
6499,dog-toy1219.jpg,163.0,96.0,58.0,82.0,16
6500,dog-toy1220.jpg,164.0,96.0,58.0,82.0,16
6501,dog-toy1221.jpg,164.0,95.0,58.0,82.0,16
6502,dog-toy1222.jpg,165.0,95.0,58.0,82.0,16
6503,dog-toy1223.jpg,165.0,95.0,58.0,82.0,16
6504,dog-toy1224.jpg,166.0,94.0,58.0,82.0,16
6505,dog-toy1225.jpg,166.0,94.0,58.0,82.0,16
6506,dog-toy1226.jpg,167.0,94.0,58.0,82.0,16
6507,dog-toy1227.jpg,166.0,94.0,58.0,82.0,16
6508,dog-toy1228.jpg,166.0,94.0,58.0,82.0,16
6509,dog-toy1229.jpg,166.0,94.0,58.0,82.0,16
6510,dog-toy1230.jpg,166.0,94.0,58.0,82.0,16
6511,dog-toy1231.jpg,166.0,94.0,58.0,82.0,16
6512,dog-toy1232.jpg,166.0,94.0,58.0,82.0,16
6513,dog-toy1233.jpg,165.0,94.0,58.0,82.0,16
6514,dog-toy1234.jpg,165.0,94.0,58.0,82.0,16
6515,dog-toy1235.jpg,165.0,94.0,58.0,82.0,16
6516,dog-toy1236.jpg,165.0,95.0,58.0,82.0,16
6517,dog-toy1237.jpg,165.0,95.0,58.0,82.0,16
6518,dog-toy1238.jpg,165.0,95.0,58.0,82.0,16
6519,dog-toy1239.jpg,164.0,95.0,58.0,82.0,16
6520,dog-toy1240.jpg,164.0,95.0,58.0,82.0,16
6521,dog-toy1241.jpg,164.0,95.0,58.0,82.0,16
6522,dog-toy1242.jpg,164.0,95.0,58.0,82.0,16
6523,dog-toy1243.jpg,164.0,95.0,58.0,82.0,16
6524,dog-toy1244.jpg,164.0,95.0,58.0,82.0,16
6525,dog-toy1245.jpg,164.0,96.0,58.0,82.0,16
6526,dog-toy1246.jpg,164.0,95.0,58.0,83.0,16
6527,dog-toy1247.jpg,164.0,95.0,58.0,83.0,16
6528,dog-toy1248.jpg,164.0,95.0,58.0,83.0,16
6529,dog-toy1249.jpg,165.0,95.0,57.0,83.0,16
6530,dog-toy1250.jpg,165.0,95.0,57.0,83.0,16
6531,dog-toy1251.jpg,165.0,95.0,58.0,83.0,16
6532,dog-toy1252.jpg,165.0,95.0,58.0,83.0,16
6533,dog-toy1253.jpg,166.0,95.0,57.0,83.0,16
6534,dog-toy1254.jpg,166.0,95.0,57.0,83.0,16
6535,dog-toy1255.jpg,166.0,95.0,57.0,83.0,16
6536,dog-toy1256.jpg,167.0,95.0,57.0,84.0,16
6537,dog-toy1257.jpg,167.0,94.0,57.0,85.0,16
6538,dog-toy1258.jpg,167.0,94.0,57.0,85.0,16
6539,dog-toy1259.jpg,167.0,94.0,57.0,85.0,16
6540,dog-toy1260.jpg,168.0,94.0,56.0,85.0,16
6541,dog-toy1261.jpg,168.0,94.0,56.0,85.0,16
6542,dog-toy1262.jpg,168.0,94.0,57.0,85.0,16
6543,dog-toy1263.jpg,168.0,94.0,57.0,85.0,16
6544,dog-toy1264.jpg,169.0,94.0,56.0,85.0,16
6545,dog-toy1265.jpg,169.0,94.0,56.0,85.0,16
6546,dog-toy1266.jpg,169.0,94.0,56.0,85.0,16
6547,dog-toy1267.jpg,170.0,94.0,56.0,86.0,16
6548,dog-toy1268.jpg,170.0,94.0,56.0,86.0,16
6549,dog-toy1269.jpg,170.0,94.0,56.0,86.0,16
6550,dog-toy1270.jpg,171.0,94.0,56.0,86.0,16
6551,dog-toy1271.jpg,171.0,94.0,56.0,86.0,16
6552,dog-toy1272.jpg,172.0,94.0,56.0,86.0,16
6553,dog-toy1273.jpg,172.0,94.0,56.0,86.0,16
6554,dog-toy1274.jpg,172.0,94.0,56.0,86.0,16
6555,dog-toy1275.jpg,173.0,94.0,56.0,86.0,16
6556,dog-toy1276.jpg,173.0,94.0,56.0,86.0,16
6557,dog-toy1277.jpg,174.0,94.0,56.0,86.0,16
6558,dog-toy1278.jpg,174.0,94.0,56.0,86.0,16
6559,dog-toy1279.jpg,174.0,94.0,56.0,86.0,16
6560,dog-toy1280.jpg,175.0,94.0,56.0,86.0,16
6561,dog-toy1281.jpg,175.0,94.0,56.0,86.0,16
6562,dog-toy1282.jpg,176.0,94.0,56.0,86.0,16
6563,dog-toy1283.jpg,176.0,94.0,56.0,86.0,16
6564,dog-toy1284.jpg,177.0,95.0,56.0,86.0,16
6565,dog-toy1285.jpg,177.0,95.0,56.0,86.0,16
6566,dog-toy1286.jpg,177.0,95.0,56.0,86.0,16
6567,dog-toy1287.jpg,177.0,95.0,56.0,86.0,16
6568,dog-toy1288.jpg,177.0,95.0,56.0,86.0,16
6569,dog-toy1289.jpg,177.0,95.0,56.0,86.0,16
6570,dog-toy1290.jpg,177.0,95.0,56.0,86.0,16
6571,dog-toy1291.jpg,177.0,95.0,56.0,86.0,16
6572,dog-toy1292.jpg,177.0,95.0,56.0,86.0,16
6573,dog-toy1293.jpg,178.0,95.0,56.0,86.0,16
6574,dog-toy1294.jpg,178.0,95.0,56.0,86.0,16
6575,dog-toy1295.jpg,178.0,95.0,56.0,86.0,16
6576,dog-toy1296.jpg,178.0,95.0,56.0,86.0,16
6577,dog-toy1297.jpg,178.0,95.0,56.0,86.0,16
6578,dog-toy1298.jpg,178.0,95.0,56.0,86.0,16
6579,dog-toy1299.jpg,178.0,95.0,56.0,86.0,16
6580,dog-toy1300.jpg,178.0,95.0,56.0,86.0,16
6581,dog-toy1301.jpg,178.0,95.0,56.0,86.0,16
6582,dog-toy1302.jpg,179.0,95.0,56.0,86.0,16
6583,dog-toy1303.jpg,179.0,95.0,56.0,86.0,16
6584,dog-toy1304.jpg,179.0,95.0,56.0,86.0,16
6585,dog-toy1305.jpg,179.0,95.0,56.0,86.0,16
6586,dog-toy1306.jpg,179.0,95.0,56.0,86.0,16
6587,dog-toy1307.jpg,179.0,95.0,56.0,86.0,16
6588,dog-toy1308.jpg,179.0,95.0,56.0,86.0,16
6589,dog-toy1309.jpg,179.0,95.0,56.0,86.0,16
6590,dog-toy1310.jpg,179.0,95.0,56.0,86.0,16
6591,dog-toy1311.jpg,180.0,95.0,56.0,86.0,16
6592,dog-toy1312.jpg,180.0,95.0,56.0,86.0,16
6593,dog-toy1313.jpg,180.0,95.0,56.0,86.0,16
6594,dog-toy1314.jpg,180.0,95.0,56.0,86.0,16
6595,dog-toy1315.jpg,180.0,95.0,56.0,86.0,16
6596,dog-toy1316.jpg,180.0,95.0,56.0,86.0,16
6597,dog-toy1317.jpg,180.0,95.0,56.0,86.0,16
6598,dog-toy1318.jpg,180.0,95.0,56.0,86.0,16
6599,dog-toy1319.jpg,181.0,95.0,56.0,86.0,16
6600,dog-toy1320.jpg,181.0,95.0,56.0,86.0,16
6601,dog-toy1321.jpg,181.0,95.0,56.0,86.0,16
6602,dog-toy1322.jpg,181.0,95.0,56.0,86.0,16
6603,dog-toy1323.jpg,182.0,95.0,56.0,86.0,16
6604,dog-toy1324.jpg,182.0,95.0,56.0,86.0,16
6605,dog-toy1325.jpg,182.0,95.0,56.0,86.0,16
6606,dog-toy1326.jpg,182.0,95.0,56.0,86.0,16
6607,dog-toy1327.jpg,183.0,95.0,56.0,86.0,16
6608,dog-toy1328.jpg,183.0,95.0,56.0,86.0,16
6609,dog-toy1329.jpg,183.0,96.0,56.0,86.0,16
6610,dog-toy1330.jpg,183.0,96.0,56.0,86.0,16
6611,dog-toy1331.jpg,184.0,96.0,56.0,86.0,16
6612,dog-toy1332.jpg,184.0,96.0,56.0,86.0,16
6613,dog-toy1333.jpg,184.0,96.0,56.0,86.0,16
6614,dog-toy1334.jpg,184.0,96.0,56.0,86.0,16
6615,dog-toy1335.jpg,185.0,96.0,56.0,86.0,16
6616,dog-toy1336.jpg,185.0,96.0,56.0,86.0,16
6617,dog-toy1337.jpg,185.0,96.0,56.0,86.0,16
6618,dog-toy1338.jpg,185.0,96.0,56.0,86.0,16
6619,dog-toy1339.jpg,186.0,97.0,56.0,86.0,16
6620,dog-toy1340.jpg,186.0,97.0,56.0,86.0,16
6621,dog-toy1341.jpg,186.0,97.0,56.0,86.0,16
6622,dog-toy1342.jpg,186.0,97.0,56.0,86.0,16
6623,dog-toy1343.jpg,186.0,97.0,56.0,86.0,16
6624,dog-toy1344.jpg,186.0,97.0,56.0,86.0,16
6625,dog-toy1345.jpg,186.0,97.0,56.0,86.0,16
